city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Santa Cruz Acatepec,18.1637,-96.8750,Mexico,MX,Oaxaca,minor,,
Tanlajás,21.6652,-98.8860,Mexico,MX,San Luis Potosí,minor,,
Atzalan,19.7833,-97.2333,Mexico,MX,Veracruz,minor,,
Marquelia,16.5833,-98.8167,Mexico,MX,Guerrero,minor,,
Atlamajalcingo del Monte,17.3158,-98.6058,Mexico,MX,Guerrero,minor,,
Muñoz,19.4746,-98.2096,Mexico,MX,Tlaxcala,minor,,
Coxcatlán,21.5410,-98.9071,Mexico,MX,San Luis Potosí,minor,,
Chalchihuites,23.4750,-103.8829,Mexico,MX,Zacatecas,minor,,
Cosautlán,19.3320,-96.9903,Mexico,MX,Veracruz,minor,,
Amacueca,20.0107,-103.5998,Mexico,MX,Jalisco,minor,,
Santa María Chilchotla,18.2347,-96.8297,Mexico,MX,Oaxaca,minor,,
San Melchor Betaza,17.2527,-96.1528,Mexico,MX,Oaxaca,minor,,
Tlaquilpa,18.6102,-97.1185,Mexico,MX,Veracruz,minor,,
San Pedro de la Cueva,29.2833,-109.7330,Mexico,MX,Sonora,minor,,
Magdalena,18.7613,-97.0451,Mexico,MX,Veracruz,minor,,
Mazapiltepec,19.1193,-97.7035,Mexico,MX,Puebla,minor,,
El Porvenir de Velasco Suárez,15.4500,-92.2667,Mexico,MX,Chiapas,minor,,
Villa Juárez,22.3231,-100.2683,Mexico,MX,San Luis Potosí,minor,,
Sacramento,27.0036,-101.7247,Mexico,MX,Coahuila de Zaragoza,minor,,
Constancia del Rosario,17.0382,-97.9413,Mexico,MX,Oaxaca,minor,,
San Jerónimo Tlacochahuaya,17.0087,-96.5827,Mexico,MX,Oaxaca,minor,,
Amatenango de la Frontera,15.4344,-92.1157,Mexico,MX,Chiapas,minor,,
Los Reyes,18.6706,-97.0429,Mexico,MX,Veracruz,minor,,
Coatlán del Río,18.7440,-99.4350,Mexico,MX,Morelos,minor,,
Mixtlán,20.4390,-104.4087,Mexico,MX,Jalisco,minor,,
San Juan Coatzóspam,18.0494,-96.7635,Mexico,MX,Oaxaca,minor,,
Ixcamilpa,18.0277,-98.6964,Mexico,MX,Guerrero,minor,,
Atengo,20.2741,-104.2371,Mexico,MX,Jalisco,minor,,
San Juan Teitipac,16.9280,-96.6062,Mexico,MX,Oaxaca,minor,,
Chila,17.9696,-97.8607,Mexico,MX,Oaxaca,minor,,
Santa Ana Jilotzingo,19.5412,-99.3948,Mexico,MX,México,minor,,
Santiago el Pinar,16.9407,-92.7145,Mexico,MX,Chiapas,minor,,
Tatatila,19.6932,-97.1116,Mexico,MX,Veracruz,minor,,
San Cristóbal Lachirioag,17.3358,-96.1650,Mexico,MX,Oaxaca,minor,,
Sochiapa,19.1929,-96.9399,Mexico,MX,Veracruz,minor,,
Santa Clara Huitziltepec,18.7689,-97.8812,Mexico,MX,Puebla,minor,,
San Pedro Comitancillo,16.4903,-95.1599,Mexico,MX,Oaxaca,minor,,
Tepanco,18.5550,-97.5603,Mexico,MX,Puebla,minor,,
Huanusco,21.7738,-102.9732,Mexico,MX,Zacatecas,minor,,
Texcatepec,20.5850,-98.3654,Mexico,MX,Veracruz,minor,,
San Miguel Ejutla,16.5805,-96.7390,Mexico,MX,Oaxaca,minor,,
Tenochtitlán,19.8105,-96.9161,Mexico,MX,Veracruz,minor,,
Santa Ana del Valle,16.9949,-96.4711,Mexico,MX,Oaxaca,minor,,
San Juan Petlapa,17.4692,-96.0361,Mexico,MX,Oaxaca,minor,,
Santa María Camotlán,17.8969,-97.6920,Mexico,MX,Oaxaca,minor,,
Quitupan,19.9273,-102.8727,Mexico,MX,Jalisco,minor,,
Chapulco,18.6259,-97.4047,Mexico,MX,Puebla,minor,,
Astacinga,18.5690,-97.1038,Mexico,MX,Veracruz,minor,,
Tlacotepec de Mejía,19.1895,-96.8380,Mexico,MX,Veracruz,minor,,
Huautepec,18.1014,-96.7959,Mexico,MX,Oaxaca,minor,,
Chalchihuitán,16.9644,-92.6190,Mexico,MX,Chiapas,minor,,
General Zaragoza,23.9732,-99.7723,Mexico,MX,Nuevo León,minor,,
Xochiltepec,18.6509,-98.3445,Mexico,MX,Puebla,minor,,
Totoltepec,18.6526,-98.3471,Mexico,MX,Puebla,minor,,
Atzala,18.5464,-98.5531,Mexico,MX,Puebla,minor,,
Zináparo,20.1725,-101.9977,Mexico,MX,Michoacán de Ocampo,minor,,
Ciudad General Terán,25.2667,-99.6833,Mexico,MX,Nuevo León,minor,,
Tlazala de Fabela,19.5556,-99.4174,Mexico,MX,México,minor,,
Tuzantla,19.2079,-100.5729,Mexico,MX,Michoacán de Ocampo,minor,,
Zontecomatlán de López y Fuentes,20.7624,-98.3432,Mexico,MX,Veracruz,minor,,
San Martín Tilcajete,16.8601,-96.6949,Mexico,MX,Oaxaca,minor,,
Bella Vista,15.5833,-92.2333,Mexico,MX,Chiapas,minor,,
Jiménez del Teul,23.2500,-103.8000,Mexico,MX,Zacatecas,minor,,
Pánuco,22.8761,-102.5412,Mexico,MX,Zacatecas,minor,,
Maravilla Tenejapa,16.0819,-91.1742,Mexico,MX,Chiapas,minor,,
Suaqui Grande,28.4000,-109.9000,Mexico,MX,Sonora,minor,,
Asunción Ocotlán,16.7619,-96.7214,Mexico,MX,Oaxaca,minor,,
Tepache,29.5167,-109.5167,Mexico,MX,Sonora,minor,,
Ixhuatlán de Madero,20.6888,-98.0118,Mexico,MX,Veracruz,minor,,
Acatepec,17.3246,-98.9115,Mexico,MX,Guerrero,minor,,
Santa Gertrudis,16.7833,-96.8000,Mexico,MX,Oaxaca,minor,,
Santo Domingo Tepuxtepec,16.9558,-96.0582,Mexico,MX,Oaxaca,minor,,
Bacoachi,30.6333,-109.9670,Mexico,MX,Sonora,minor,,
Tocatlán,19.3886,-98.0274,Mexico,MX,Tlaxcala,minor,,
Divisaderos,29.6000,-109.4667,Mexico,MX,Sonora,minor,,
San Agustín Chayuco,16.4023,-97.8082,Mexico,MX,Oaxaca,minor,,
San Miguel Mixtepec,16.7772,-96.9573,Mexico,MX,Oaxaca,minor,,
Trinidad Zaachila,16.9214,-96.7638,Mexico,MX,Oaxaca,minor,,
Magdalena Mixtepec,16.8966,-96.9062,Mexico,MX,Oaxaca,minor,,
San Sebastián Abasolo,16.9943,-96.5870,Mexico,MX,Oaxaca,minor,,
Apazapan,19.3207,-96.7187,Mexico,MX,Veracruz,minor,,
Santa Isabel Xiloxoxtla,19.2842,-98.3153,Mexico,MX,Tlaxcala,minor,,
Sitalá,17.0251,-92.3077,Mexico,MX,Chiapas,minor,,
San Sebastian Teitipac,16.9519,-96.6143,Mexico,MX,Oaxaca,minor,,
Mazapil,24.6387,-101.5545,Mexico,MX,Zacatecas,minor,,
Tlalixtaquilla,17.5167,-98.4667,Mexico,MX,Guerrero,minor,,
Genaro Codina,22.4876,-102.4575,Mexico,MX,Zacatecas,minor,,
Miquihuana,23.5757,-99.7544,Mexico,MX,Tamaulipas,minor,,
Atolinga,21.7375,-103.4750,Mexico,MX,Zacatecas,minor,,
Coetzala,18.7852,-96.9170,Mexico,MX,Veracruz,minor,,
Villagrán,24.4726,-99.4911,Mexico,MX,Tamaulipas,minor,,
Galeana,30.1139,-107.6164,Mexico,MX,Chihuahua,minor,,
Tetela de Ocampo,19.8167,-97.8000,Mexico,MX,Puebla,minor,,
Tlacoatzintepec,17.8598,-96.5865,Mexico,MX,Oaxaca,minor,,
Jesús María,22.2506,-104.5179,Mexico,MX,Nayarit,minor,,
Tolimán,19.6014,-103.9152,Mexico,MX,Jalisco,minor,,
Atenguillo,20.4155,-104.4939,Mexico,MX,Jalisco,minor,,
Bacerac,30.3500,-108.9167,Mexico,MX,Sonora,minor,,
La Yesca,21.3167,-104.0000,Mexico,MX,Nayarit,minor,,
Santa María Guelacé,17.0012,-96.6035,Mexico,MX,Oaxaca,minor,,
Cuautempan,19.9138,-97.7950,Mexico,MX,Puebla,minor,,
San Juan Chilateca,16.8304,-96.6692,Mexico,MX,Oaxaca,minor,,
Trincheras,30.4000,-111.5333,Mexico,MX,Sonora,minor,,
Comapa,19.1640,-96.8866,Mexico,MX,Veracruz,minor,,
San Miguel del Puerto,15.9217,-96.1750,Mexico,MX,Oaxaca,minor,,
San Juan Tabaá,17.3050,-96.2072,Mexico,MX,Oaxaca,minor,,
Yauhquemehcan,19.4070,-98.1823,Mexico,MX,Tlaxcala,minor,,
Tzitzio,19.5858,-100.9247,Mexico,MX,Michoacán de Ocampo,minor,,
Tzimol,16.1875,-92.1969,Mexico,MX,Chiapas,minor,,
Nuevo Urecho,19.1660,-101.8682,Mexico,MX,Michoacán de Ocampo,minor,,
San Juan Juquila Vijanos,17.3537,-96.3038,Mexico,MX,Oaxaca,minor,,
Aldama,16.9171,-92.6884,Mexico,MX,Chiapas,minor,,
Otaéz,24.7003,-105.9957,Mexico,MX,Durango,minor,,
San Jerónimo Coatlán,16.2321,-96.8705,Mexico,MX,Oaxaca,minor,,
San Francisco Sola,16.5158,-96.9749,Mexico,MX,Oaxaca,minor,,
San Antonio,21.6206,-98.9032,Mexico,MX,San Luis Potosí,minor,,
Medellín de Bravo,19.0587,-96.1578,Mexico,MX,Veracruz,minor,,
Toxpalan,18.1012,-97.0587,Mexico,MX,Oaxaca,minor,,
Ciudad de Villaldama,26.4995,-100.4251,Mexico,MX,Nuevo León,minor,,
Tuzamapan,20.0657,-97.5752,Mexico,MX,Puebla,minor,,
Zoquitlán,18.3352,-97.0174,Mexico,MX,Puebla,minor,,
San Pedro Mixtepec,16.2706,-96.2841,Mexico,MX,Oaxaca,minor,,
Pahuatlán de Valle,20.2761,-98.1503,Mexico,MX,Puebla,minor,,
Cucurpe,30.3305,-110.7061,Mexico,MX,Sonora,minor,,
San Andrés Huayápam,17.1026,-96.6656,Mexico,MX,Oaxaca,minor,,
Rojas de Cuauhtémoc,17.0059,-96.6192,Mexico,MX,Oaxaca,minor,,
San Miguel Aloápam,17.4114,-96.6915,Mexico,MX,Oaxaca,minor,,
San Juan Cancuc,16.8927,-92.3701,Mexico,MX,Chiapas,minor,,
Ixcapuzalco,18.6000,-99.9167,Mexico,MX,Guerrero,minor,,
Españita,19.4629,-98.4243,Mexico,MX,Tlaxcala,minor,,
Ilamatlán,20.7805,-98.4432,Mexico,MX,Veracruz,minor,,
Acaxtlahuacán de Albino Zertuche,18.0171,-98.5402,Mexico,MX,Puebla,minor,,
Tepatlaxco,19.0693,-96.8448,Mexico,MX,Veracruz,minor,,
Vallecillo,26.6603,-99.9874,Mexico,MX,Nuevo León,minor,,
San Andrés Yaá,17.2929,-96.1538,Mexico,MX,Oaxaca,minor,,
San Ildefonso Villa Alta,17.3383,-96.1523,Mexico,MX,Oaxaca,minor,,
Mezquital del Oro,21.2155,-103.3621,Mexico,MX,Zacatecas,minor,,
Dos Ríos,19.4817,-96.7977,Mexico,MX,Veracruz,minor,,
Mixtla de Altamirano,18.5959,-96.9929,Mexico,MX,Veracruz,minor,,
San Juan Atzompa,18.7450,-98.0245,Mexico,MX,Puebla,minor,,
San Andrés Tenejapan,18.7892,-97.0940,Mexico,MX,Veracruz,minor,,
Santiago Yogana,16.4613,-96.7879,Mexico,MX,Oaxaca,minor,,
Agualeguas,26.3167,-99.5333,Mexico,MX,Nuevo León,minor,,
San Juan de los Cues,18.0465,-97.0602,Mexico,MX,Oaxaca,minor,,
Coatzingo,18.6120,-98.1727,Mexico,MX,Puebla,minor,,
San Juan Mixtepec,17.3054,-97.8316,Mexico,MX,Oaxaca,minor,,
Santa María Lachixío,16.7281,-97.0192,Mexico,MX,Oaxaca,minor,,
San Juan del Estado,17.2743,-96.7991,Mexico,MX,Oaxaca,minor,,
Guadalcázar,22.6180,-100.3994,Mexico,MX,San Luis Potosí,minor,,
Noria de Ángeles,22.4432,-101.9085,Mexico,MX,Zacatecas,minor,,
Ahuatlán,18.5728,-98.2569,Mexico,MX,Puebla,minor,,
Jaltepetongo,17.6862,-97.0357,Mexico,MX,Oaxaca,minor,,
Quintana Roo,20.8686,-88.6314,Mexico,MX,Yucatán,minor,,
San Marcos Arteaga,17.7224,-97.8603,Mexico,MX,Oaxaca,minor,,
Xagacía,17.1544,-96.2675,Mexico,MX,Oaxaca,minor,,
Bavispe,30.4793,-108.9398,Mexico,MX,Sonora,minor,,
Mier y Noriega,23.4225,-100.1173,Mexico,MX,Nuevo León,minor,,
San Lucas Tecopilco,19.4863,-98.2561,Mexico,MX,Tlaxcala,minor,,
San Agustín Atenango,17.6115,-98.0109,Mexico,MX,Oaxaca,minor,,
San Carlos Yautepec,16.4970,-96.1065,Mexico,MX,Oaxaca,minor,,
Huimilpan,20.3667,-100.2833,Mexico,MX,Querétaro,minor,,
Santa Cruz Papalutla,16.9563,-96.5831,Mexico,MX,Oaxaca,minor,,
Tecali,18.9006,-97.9706,Mexico,MX,Puebla,minor,,
Jonotla,20.0303,-97.5753,Mexico,MX,Puebla,minor,,
Xaltocan,19.4170,-98.2000,Mexico,MX,Tlaxcala,minor,,
San Bartolo,19.7870,-99.6678,Mexico,MX,México,minor,,
San Andrés Solaga,17.2725,-96.2361,Mexico,MX,Oaxaca,minor,,
Santiago Camotlán,17.4454,-96.1851,Mexico,MX,Oaxaca,minor,,
Los Ramones,25.7000,-99.6167,Mexico,MX,Nuevo León,minor,,
Moctezuma,22.7479,-101.0822,Mexico,MX,San Luis Potosí,minor,,
Moyahua de Estrada,21.2666,-103.1661,Mexico,MX,Zacatecas,minor,,
Lamadrid,27.0497,-101.7947,Mexico,MX,Coahuila de Zaragoza,minor,,
San Sebastián Nicananduta,17.5183,-97.6835,Mexico,MX,Oaxaca,minor,,
San Lorenzo Cuaunecuiltitla,18.2066,-96.9132,Mexico,MX,Oaxaca,minor,,
General Treviño,26.2232,-99.4850,Mexico,MX,Nuevo León,minor,,
Tamarindo,18.8004,-96.5726,Mexico,MX,Veracruz,minor,,
Aquixtla,19.7958,-97.9355,Mexico,MX,Puebla,minor,,
Ayutla,17.0276,-96.0763,Mexico,MX,Oaxaca,minor,,
Casas,23.7269,-98.7366,Mexico,MX,Tamaulipas,minor,,
Santiago Laxopa,17.2184,-96.3110,Mexico,MX,Oaxaca,minor,,
Santa Catarina Cuixtla,16.3062,-96.6424,Mexico,MX,Oaxaca,minor,,
Burgos,24.9472,-98.7992,Mexico,MX,Tamaulipas,minor,,
Arizpe,30.3308,-110.1692,Mexico,MX,Sonora,minor,,
Cuautla,20.2018,-104.4061,Mexico,MX,Jalisco,minor,,
Calihualá,17.5313,-98.2779,Mexico,MX,Oaxaca,minor,,
San Sebastián del Oeste,20.7618,-104.8527,Mexico,MX,Jalisco,minor,,
Banámichi,30.0167,-110.2167,Mexico,MX,Sonora,minor,,
San Lorenzo Albarradas,16.9113,-96.2583,Mexico,MX,Oaxaca,minor,,
Mexquitic de Carmona,22.2664,-101.1127,Mexico,MX,San Luis Potosí,minor,,
Tlacolulan,19.6669,-97.0019,Mexico,MX,Veracruz,minor,,
San Pedro Apóstol,16.7370,-96.7247,Mexico,MX,Oaxaca,minor,,
San Pedro Mártir Quiechapa,16.4152,-96.2445,Mexico,MX,Oaxaca,minor,,
Tepemaxalco,18.7340,-98.6292,Mexico,MX,Puebla,minor,,
Huehuetlán,21.5465,-98.9677,Mexico,MX,San Luis Potosí,minor,,
San Antonino Monteverde,17.5340,-97.7212,Mexico,MX,Oaxaca,minor,,
Santiago Tillo,17.4609,-97.3202,Mexico,MX,Oaxaca,minor,,
La Grandeza,15.5103,-92.2260,Mexico,MX,Chiapas,minor,,
San José del Rincón Centro,19.6622,-100.1531,Mexico,MX,México,minor,,
Tanetze de Zaragoza,17.3762,-96.3011,Mexico,MX,Oaxaca,minor,,
Méndez,25.1182,-98.5867,Mexico,MX,Tamaulipas,minor,,
Zautla,19.7148,-97.6715,Mexico,MX,Puebla,minor,,
Cruillas,24.7566,-98.5374,Mexico,MX,Tamaulipas,minor,,
San Bartolo Yautepec,16.4293,-95.9744,Mexico,MX,Oaxaca,minor,,
San Felipe de Jesús,29.8597,-110.2397,Mexico,MX,Sonora,minor,,
Los Herreras,25.9080,-99.4048,Mexico,MX,Nuevo León,minor,,
San Juan Yaee,17.4300,-96.2835,Mexico,MX,Oaxaca,minor,,
Vetagrande,22.8328,-102.5556,Mexico,MX,Zacatecas,minor,,
Santiago Lalopa,17.4179,-96.2489,Mexico,MX,Oaxaca,minor,,
Santiago Cacaloxtepec,17.7216,-97.7404,Mexico,MX,Oaxaca,minor,,
Texmelucan,16.5851,-97.1991,Mexico,MX,Oaxaca,minor,,
Chigmecatitlán,18.6463,-98.0720,Mexico,MX,Puebla,minor,,
San Baltazar Loxicha,16.0767,-96.7874,Mexico,MX,Oaxaca,minor,,
Santa Catarina Minas,16.7792,-96.6155,Mexico,MX,Oaxaca,minor,,
Santa Catalina Quieri,16.3214,-96.2662,Mexico,MX,Oaxaca,minor,,
San Pedro Yólox,17.5891,-96.5523,Mexico,MX,Oaxaca,minor,,
San Lorenzo,17.6687,-98.1199,Mexico,MX,Oaxaca,minor,,
Mixtla,18.9050,-97.8955,Mexico,MX,Puebla,minor,,
Atlahuilco,18.6972,-97.0916,Mexico,MX,Veracruz,minor,,
Mazatlán Villa de Flores,18.0326,-96.9140,Mexico,MX,Oaxaca,minor,,
Onavas,28.4500,-109.5167,Mexico,MX,Sonora,minor,,
Santa María la Asunción,18.1077,-96.8138,Mexico,MX,Oaxaca,minor,,
San Miguel de Horcasitas,29.4833,-110.7500,Mexico,MX,Sonora,minor,,
Progreso,27.4167,-100.9833,Mexico,MX,Coahuila de Zaragoza,minor,,
Alaquines,22.1333,-99.6000,Mexico,MX,San Luis Potosí,minor,,
Xayacatlán de Bravo,18.2371,-97.9752,Mexico,MX,Puebla,minor,,
San Jerónimo Tecóatl,18.1663,-96.9126,Mexico,MX,Oaxaca,minor,,
San Vicente Lachixío,16.7050,-97.0186,Mexico,MX,Oaxaca,minor,,
San Mateo Nejápam,17.6560,-98.4166,Mexico,MX,Oaxaca,minor,,
Tepetongo,22.4581,-103.1514,Mexico,MX,Zacatecas,minor,,
Santa Ana Tlapacoyan,16.7434,-96.8369,Mexico,MX,Oaxaca,minor,,
Santa Catarina Quiané,16.8825,-96.7407,Mexico,MX,Oaxaca,minor,,
Tzompantepec,19.3761,-98.0901,Mexico,MX,Tlaxcala,minor,,
San Juan Bautista Jayacatlán,17.4244,-96.8231,Mexico,MX,Oaxaca,minor,,
Santa Catarina Tlaltempan,18.6154,-98.0808,Mexico,MX,Puebla,minor,,
Santo Domingo Tonalá,17.6735,-97.9656,Mexico,MX,Oaxaca,minor,,
San José Estancia Grande,16.3655,-98.2509,Mexico,MX,Oaxaca,minor,,
El Salvador,24.5209,-100.8663,Mexico,MX,Zacatecas,minor,,
Zacapala,18.5942,-98.0658,Mexico,MX,Puebla,minor,,
San Pedro Ocopetatillo,18.1864,-96.9117,Mexico,MX,Oaxaca,minor,,
Atarjea,21.2678,-99.7191,Mexico,MX,Guanajuato,minor,,
Santo Domingo,23.3267,-101.7361,Mexico,MX,San Luis Potosí,minor,,
San Agustín Amatengo,16.5109,-96.7892,Mexico,MX,Oaxaca,minor,,
Bacadéhuachi,29.8000,-109.1333,Mexico,MX,Sonora,minor,,
Huatlatlauca,18.6815,-98.0504,Mexico,MX,Puebla,minor,,
Melchor Ocampo,24.8314,-101.6422,Mexico,MX,Zacatecas,minor,,
Tlachichilco,17.6222,-98.3431,Mexico,MX,Oaxaca,minor,,
Axutla,18.1894,-98.3893,Mexico,MX,Puebla,minor,,
San Lucas Zoquiápam,18.1367,-96.9055,Mexico,MX,Oaxaca,minor,,
San José Tenango,18.1508,-96.7174,Mexico,MX,Oaxaca,minor,,
San Juan Yatzona,17.4018,-96.1688,Mexico,MX,Oaxaca,minor,,
Santa María de los Ángeles,22.1736,-103.2246,Mexico,MX,Jalisco,minor,,
Santo Domingo Roayaga,17.3378,-96.1151,Mexico,MX,Oaxaca,minor,,
Santa María Jacatepec,17.8613,-96.2085,Mexico,MX,Oaxaca,minor,,
Sunuapa,17.4917,-93.2439,Mexico,MX,Chiapas,minor,,
Santa María Ecatepec,16.2850,-95.8800,Mexico,MX,Oaxaca,minor,,
Bejucal de Ocampo,15.4500,-92.1500,Mexico,MX,Chiapas,minor,,
Hueycantenango,17.4833,-99.1000,Mexico,MX,Guerrero,minor,,
Zoquiopan,20.0090,-97.5961,Mexico,MX,Puebla,minor,,
Sierra Mojada,27.3000,-103.6833,Mexico,MX,Coahuila de Zaragoza,minor,,
Eloxochitlán de Flores Magón,18.1772,-96.8754,Mexico,MX,Oaxaca,minor,,
Aquila,18.7956,-97.3084,Mexico,MX,Veracruz,minor,,
Asunción Tlacolulita,16.2994,-95.7267,Mexico,MX,Oaxaca,minor,,
Nanahuatípam,18.1341,-97.1250,Mexico,MX,Oaxaca,minor,,
Tantima,21.3323,-97.8333,Mexico,MX,Veracruz,minor,,
Yalina,17.2397,-96.2623,Mexico,MX,Oaxaca,minor,,
San Martín de los Canseco,16.6565,-96.7278,Mexico,MX,Oaxaca,minor,,
Tlalnelhuayocan,19.5667,-96.9667,Mexico,MX,Veracruz,minor,,
Doctor González,25.8598,-99.9441,Mexico,MX,Nuevo León,minor,,
San José Lachiguirí,16.3778,-96.3359,Mexico,MX,Oaxaca,minor,,
San Juan Sayultepec,17.4531,-97.2848,Mexico,MX,Oaxaca,minor,,
San Carlos,24.5822,-98.9421,Mexico,MX,Tamaulipas,minor,,
Yucuita,17.5107,-97.2697,Mexico,MX,Oaxaca,minor,,
Magdalena Yodocono de Porfirio Díaz,17.3847,-97.3553,Mexico,MX,Oaxaca,minor,,
Santa María Yavesía,17.2353,-96.4306,Mexico,MX,Oaxaca,minor,,
San Jerónimo Xayacatlán,18.2203,-97.9129,Mexico,MX,Puebla,minor,,
Santa Inés Yatzeche,16.8066,-96.7572,Mexico,MX,Oaxaca,minor,,
Higueras,25.9601,-100.0152,Mexico,MX,Nuevo León,minor,,
Xicotlán,18.0592,-98.5246,Mexico,MX,Puebla,minor,,
Polotitlán de la Ilustración,20.2253,-99.8154,Mexico,MX,México,minor,,
Santo Domingo Ozolotepec,16.1502,-96.3105,Mexico,MX,Oaxaca,minor,,
Escobedo,27.2350,-101.4122,Mexico,MX,Coahuila de Zaragoza,minor,,
El Plateado de Joaquín Amaro,21.9333,-103.1000,Mexico,MX,Zacatecas,minor,,
San Bernardo Mixtepec,16.8258,-96.8991,Mexico,MX,Oaxaca,minor,,
Juárez,27.6075,-100.7266,Mexico,MX,Coahuila de Zaragoza,minor,,
Santa María Yucuhiti,17.0187,-97.7695,Mexico,MX,Oaxaca,minor,,
Susupuato de Guerrero,19.2151,-100.4080,Mexico,MX,Michoacán de Ocampo,minor,,
Santiago Xanica,16.0101,-96.2246,Mexico,MX,Oaxaca,minor,,
San Mateo Cajonos,17.1615,-96.2078,Mexico,MX,Oaxaca,minor,,
Santiago Comaltepec,17.5655,-96.5487,Mexico,MX,Oaxaca,minor,,
San Juan Mixtepec,16.2771,-96.3006,Mexico,MX,Oaxaca,minor,,
Teojomulco,16.5903,-97.2249,Mexico,MX,Oaxaca,minor,,
Santa María Teopoxco,18.1666,-96.9549,Mexico,MX,Oaxaca,minor,,
La Colorada,28.8000,-110.5667,Mexico,MX,Sonora,minor,,
Susticacán,22.6094,-103.0967,Mexico,MX,Zacatecas,minor,,
San Miguel Tenango,16.2666,-95.5953,Mexico,MX,Oaxaca,minor,,
Tlatlaya,18.6169,-100.2081,Mexico,MX,México,minor,,
Santiago Miltepec,17.9846,-97.6901,Mexico,MX,Oaxaca,minor,,
Taniche,16.5686,-96.7551,Mexico,MX,Oaxaca,minor,,
Yucuyachi,17.6086,-98.1967,Mexico,MX,Oaxaca,minor,,
Ixtacamaxtitlán,19.6235,-97.8154,Mexico,MX,Puebla,minor,,
Oquitoa,30.7333,-111.7333,Mexico,MX,Sonora,minor,,
Villa Pesqueira,29.1181,-109.9675,Mexico,MX,Sonora,minor,,
Bacanora,28.9833,-109.4000,Mexico,MX,Sonora,minor,,
San Pablo Cuatro Venados,16.9812,-96.8910,Mexico,MX,Oaxaca,minor,,
Santa María del Oro,19.5868,-102.9095,Mexico,MX,Jalisco,minor,,
Totoltepec de Guerrero,18.2256,-97.8551,Mexico,MX,Puebla,minor,,
Santiago Atzitzihuacán,18.8233,-98.5838,Mexico,MX,Puebla,minor,,
San Juan Ozolotepec,16.1330,-96.2593,Mexico,MX,Oaxaca,minor,,
Santa Cruz Nundaco,17.1711,-97.7238,Mexico,MX,Oaxaca,minor,,
Magdalena Jaltepec,17.3232,-97.2212,Mexico,MX,Oaxaca,minor,,
Parás,26.5001,-99.5216,Mexico,MX,Nuevo León,minor,,
Santiago Nuyoó,17.0145,-97.7666,Mexico,MX,Oaxaca,minor,,
San Francisco Cajonos,17.1709,-96.2502,Mexico,MX,Oaxaca,minor,,
San Pedro y San Pablo Tequistepec,18.0611,-97.7182,Mexico,MX,Puebla,minor,,
San Juan Diuxi,17.2860,-97.3700,Mexico,MX,Oaxaca,minor,,
Chila de la Sal,18.1097,-98.4857,Mexico,MX,Puebla,minor,,
Aramberri,24.1006,-99.8181,Mexico,MX,Nuevo León,minor,,
Armadillo de los Infante,22.2449,-100.6558,Mexico,MX,San Luis Potosí,minor,,
San Juan Ñumí,17.3973,-97.7062,Mexico,MX,Oaxaca,minor,,
Villa de Guadalupe,23.3738,-100.7570,Mexico,MX,San Luis Potosí,minor,,
Santiago Texcalcingo,18.2083,-96.9689,Mexico,MX,Oaxaca,minor,,
San Juan Ihualtepec,17.7402,-98.2889,Mexico,MX,Oaxaca,minor,,
Melchor Ocampo,26.0550,-99.5438,Mexico,MX,Nuevo León,minor,,
Santiago Tenango,17.3249,-97.0047,Mexico,MX,Oaxaca,minor,,
San Miguel Tecomatlán,17.3945,-97.2685,Mexico,MX,Oaxaca,minor,,
Santo Tomás Ocotepec,17.1445,-97.7633,Mexico,MX,Oaxaca,minor,,
El Tule,27.0538,-106.2655,Mexico,MX,Chihuahua,minor,,
Tubutama,30.8847,-111.4639,Mexico,MX,Sonora,minor,,
San Miguel Ixitlán,18.0008,-97.7748,Mexico,MX,Puebla,minor,,
Los Aldamas,26.0622,-99.1956,Mexico,MX,Nuevo León,minor,,
Zacualpan,20.4333,-98.3483,Mexico,MX,Veracruz,minor,,
Atlangatepec,19.5322,-98.2089,Mexico,MX,Tlaxcala,minor,,
Las Minas,19.6909,-97.1460,Mexico,MX,Veracruz,minor,,
Santiago Zoochila,17.2206,-96.2421,Mexico,MX,Oaxaca,minor,,
Chicahua,17.6367,-97.1950,Mexico,MX,Oaxaca,minor,,
Santa Ana,16.3414,-96.7170,Mexico,MX,Oaxaca,minor,,
Lagunillas,21.5901,-99.5660,Mexico,MX,San Luis Potosí,minor,,
Magdalena Zahuatlán,17.3898,-97.2275,Mexico,MX,Oaxaca,minor,,
Santa Cruz de Bravo,17.5810,-98.2238,Mexico,MX,Oaxaca,minor,,
San Pedro Mártir Yucuxaco,17.4325,-97.6110,Mexico,MX,Oaxaca,minor,,
Albarradas,17.0675,-96.2001,Mexico,MX,Oaxaca,minor,,
San Francisco Jaltepetongo,17.3858,-97.2648,Mexico,MX,Oaxaca,minor,,
San Mateo Etlatongo,17.4161,-97.2739,Mexico,MX,Oaxaca,minor,,
Coixtlahuaca,17.7202,-97.3188,Mexico,MX,Oaxaca,minor,,
San Pablo Macuiltianguis,17.5335,-96.5521,Mexico,MX,Oaxaca,minor,,
San Francisco Huehuetlán,18.1972,-96.9481,Mexico,MX,Oaxaca,minor,,
Santa Inés del Monte,16.9239,-96.8624,Mexico,MX,Oaxaca,minor,,
